ID do usuário,Nome de usuário,ID do comentário,Comente,Hora dos comentários,Página inicial do usuário,URL do avatar,polarity_textblob,subjectivity_textblob
58691995274,zezemaria8272,"=""17927702952033625""",😍iiii876799,"07/03/2025, 10:10:09",https://www.instagram.com/zezemaria8272,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/488957930_1419957219417202_8294746775205387300_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QGV39ZDqqIQQrIewvxG_-ImQn9eeecE-its58mxKoCeXBwnTxYdG8OPDbDbFfHIeYWLMgJcdVVplfILPaLaZHqP&_nc_ohc=2XS_LlStNQAQ7kNvwHDwZVE&_nc_gid=cvhvaHxhWheVE9wj0w1osA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfJaursymSoHDeO-Ilh73NbxHd_h3pM2DjHGfPSFQBeaWA&oe=6826B6E9&_nc_sid=0985b0,0.0,0.0
58691995274,zezemaria8272,"=""18131226478404676""",,"07/03/2025, 10:10:13",https://www.instagram.com/zezemaria8272,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/488957930_1419957219417202_8294746775205387300_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QGV39ZDqqIQQrIewvxG_-ImQn9eeecE-its58mxKoCeXBwnTxYdG8OPDbDbFfHIeYWLMgJcdVVplfILPaLaZHqP&_nc_ohc=2XS_LlStNQAQ7kNvwHDwZVE&_nc_gid=cvhvaHxhWheVE9wj0w1osA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfJaursymSoHDeO-Ilh73NbxHd_h3pM2DjHGfPSFQBeaWA&oe=6826B6E9&_nc_sid=0985b0,0.0,0.0
52884164687,paulo_lopes_16,"=""17922837197935737""",,"24/02/2025, 20:01:42",https://www.instagram.com/paulo_lopes_16,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/434961026_435293359016098_2535397973906404000_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=8kHNUEtqUWcQ7kNvwEzy5Ct&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfKS_Tdl_Yp3wh6E9DCiaTzcoFird7SUGqjKJ3jcLGeEag&oe=6826DBA8&_nc_sid=0985b0,0.0,0.0
48114725807,jessicaassis41,"=""18083452522607943""",Usem camisinha,"24/02/2025, 20:02:01",https://www.instagram.com/jessicaassis41,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/490008127_1735956850634084_3336464067553893349_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=IXXpp4nYa24Q7kNvwGTp1Up&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfI8lTRyhF_wUZo6U1Ol5ELuQRqBmSlEwKdV4PNqQ06Dkw&oe=6826C3E6&_nc_sid=0985b0,0.0,0.0
38179848922,mathias.limaa,"=""18351344698183813""",Achei que era o Luan santana,"24/02/2025, 20:16:37",https://www.instagram.com/mathias.limaa,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/407507002_1049602842908003_165075160762639033_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=D-pSdmz5kowQ7kNvwFlEJ2C&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfKQt3D8cQkleyTlGb8ZfeDO-Md3ndh0KEZiEFq1MARb3A&oe=6826AAE7&_nc_sid=0985b0,0.0,0.0
16726035348,gustavo__sillvar,"=""17882708970237869""",Kkk,"24/02/2025, 20:31:32",https://www.instagram.com/gustavo__sillvar,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/496854508_18099273283555349_3266952058513177307_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=gHvG8KsjPmAQ7kNvwGy0sWC&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfL4OqBtMQEw9YpxvFvt5m1RHrj31JhHBsKDYMZ3LTnOjg&oe=6826AA4E&_nc_sid=0985b0,0.0,0.0
36778115880,jackson_balbinotti,"=""17922251079024732""",Achei que era o gabiru..kkkk ex jogador do inter..kkk,"24/02/2025, 23:17:19",https://www.instagram.com/jackson_balbinotti,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/222767551_360004305494062_3693240642247948389_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=_fVPeyniy1UQ7kNvwE6oX7y&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfLjVe_ncLJOD348vO1VQvnEYJTeL-cBZwU6otNX_U-b9g&oe=6826D0AF&_nc_sid=0985b0,0.0,0.0
66874541839,lukasgabriel.00,"=""17876584791267622""",Kkkkkkk,"24/02/2025, 23:20:24",https://www.instagram.com/lukasgabriel.00,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/491443039_575047508938904_5786279524161953117_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=nNAuuQ2XrA0Q7kNvwHBSQek&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfLCF8bD3Xn9zk7xvoBqWgj3IzOGAWiFeogUhoQMc6GVBw&oe=6826C12D&_nc_sid=0985b0,0.0,0.0
7970555500,r___rts,"=""18056557574491409""",@setimos_x tu deixa todo o teu patrimônio em cripto? Coragem,"25/02/2025, 00:37:18",https://www.instagram.com/r___rts,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/496321001_18278586709267501_6842967313159435776_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=RM6RmUK2I0YQ7kNvwEU-vyK&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfJnwDreLPwTu2Pn5QcgvN36vU3XtUlLiR2hzBGDdsAO9Q&oe=6826C600&_nc_sid=0985b0,0.0,0.0
1349451224,soaresz_gab,"=""18058237450852724""",,"25/02/2025, 01:51:52",https://www.instagram.com/soaresz_gab,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/471926144_1715081106004904_2205667298970699112_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=43YJfSP_N3gQ7kNvwFlxSfB&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfIZtxZS7-0sHIayp3pLy3aUwO5x2NvMwND7XDct1SzaJA&oe=6826B770&_nc_sid=0985b0,0.0,0.0
67491516022,jobramalho74,"=""18059915417050600""",...,"25/02/2025, 02:46:58",https://www.instagram.com/jobramalho74,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/461440420_1984463608693459_2021198897081315102_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=QFUv3-AD6QkQ7kNvwFQ0abI&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfKvE8BLMnwos-pj0LoIGyAopgSMk_fLOdrO9_Ik5ZldzA&oe=6826D3C9&_nc_sid=0985b0,0.0,0.0
41078706220,souzacimina,"=""17959262318896826""",.,"25/02/2025, 03:36:20",https://www.instagram.com/souzacimina,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/308216629_1472074896646789_4406250116064423140_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=db6BkrejMF0Q7kNvwFM-5LB&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfIDTTe5-deMURz4g7Fl2x6-7xlThwWFHAneUYobbDln-w&oe=6826AC58&_nc_sid=0985b0,0.0,0.0
1108025925,dom_carvalho,"=""17987430230790281""",😏,"25/02/2025, 05:34:40",https://www.instagram.com/dom_carvalho,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/11899640_1729021043993024_985647686_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=ZIhORxJITHAQ7kNvwHqMRvm&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfJYMzw7ngZhtgXjhVeGYeF29SxNdi8h2chQU7nKAtHCxA&oe=6826B392&_nc_sid=0985b0,0.0,0.0
49089531549,lucatradervideos,"=""18291716767173314""",A proteção 🪛✂️🔪,"25/02/2025, 06:16:34",https://www.instagram.com/lucatradervideos,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/491461195_18036535358635550_1292161922822931564_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=V3ChRNtG-LYQ7kNvwFcbMsd&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfKLIk7CH6ckXYIisDB4BmcSigdabRTJu5b4_-2aQz_9pg&oe=6826D757&_nc_sid=0985b0,0.0,0.0
1014115245,alannalacerda,"=""18049526333196241""","@rayssa._.alvees até porque, após o carnaval, a vida continua e você vai precisar comprar sua fatia de um pão francês 😌🙏🏽","25/02/2025, 06:33:14",https://www.instagram.com/alannalacerda,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/494804736_18507081676035246_5778426734129792123_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=clBxvNn2HSoQ7kNvwH2NaR3&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfJPzohlrK5v02rUiNYQZI7jrrJo__vWhClQDp045SrC8A&oe=6826C851&_nc_sid=0985b0,0.0,0.0
38825453560,setimos_x,"=""17891197284191847""","@r___rts somente bitcoin em auto custódia. Não só eu faço isso, mais muitos libertários, é melhor do guarda em real, e ser sodomizado pela inflação.","25/02/2025, 08:44:07",https://www.instagram.com/setimos_x,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/487070751_900282722131417_2286166966219881147_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=YGl94hw_3a4Q7kNvwGFkUsQ&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfLAj9LLUUtnWiqlxp37DYJCxJs9-rCjaAZhS1fZeAjipA&oe=6826D758&_nc_sid=0985b0,0.2,0.30000000000000004
2298672613,victtorarj,"=""18074255794738887""","Tomara que o ladrão quite meu empréstimo, e pague minha fatura kkkkkk","25/02/2025, 10:19:34",https://www.instagram.com/victtorarj,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/495165631_18455581624072614_3806305273316547059_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=oHqDl9Vut2MQ7kNvwHHA3zs&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfIFvVuPTLFlY-jbYVHfzVMgpUL24WQGSoecmGMp9h0Wvg&oe=6826C252&_nc_sid=0985b0,0.0,0.0
4815693061,eurobson08,"=""18048456350212710""","Eu sei um modo mais eficaz.
Ficar em casa, sem cachaça, sem música escrota","25/02/2025, 10:31:28",https://www.instagram.com/eurobson08,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/485702775_558972406564298_6915800326304608719_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=T61JzO3qEnsQ7kNvwEJ4nvz&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfLEcAK4Z8hwIYLgd3uneYrb7Q2u9a36frwPas9nOsnFZQ&oe=6826D4B9&_nc_sid=0985b0,0.0,0.0
33968996738,c_recalcati_1,"=""18045504029338967""",Mesma voz do Rodrigo faro,"25/02/2025, 10:48:27",https://www.instagram.com/c_recalcati_1,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/496995397_18060580235132739_2866210898675666049_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=2imwySKMI5oQ7kNvwEq-e1F&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfJsYM1CaZ5aiPFEE1fXcoEfBF5DIa6CVHTVQphSxvFkkg&oe=6826AD77&_nc_sid=0985b0,0.0,0.0
9460769264,bags3t,"=""17849842347378753""",,"25/02/2025, 12:08:41",https://www.instagram.com/bags3t,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/57429764_2232770676800883_5484419378655002624_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=l_wbgNVDzbsQ7kNvwFI-uZ7&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfKfG2ILjpKWxPkJyfiqK9_emoElqsVy4FuBx274vkASxw&oe=6826B335&_nc_sid=0985b0,0.0,0.0
58209509163,gabriel.20c,"=""18060042886957260""",Parece propaganda de camisinha,"25/02/2025, 12:32:24",https://www.instagram.com/gabriel.20c,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/483490856_890935099707167_8814137066249527430_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=Lib6BHAsySMQ7kNvwEw7nhz&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfJkdzvqpCpxaAMZJLGxWEd_z4uzGRx96eqRleXPTQjcIg&oe=6826A9FF&_nc_sid=0985b0,-0.1,0.1
11113358895,efraim_olivera,"=""18043534898092665""",@_.vbarroso,"25/02/2025, 13:29:01",https://www.instagram.com/efraim_olivera,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/489326133_636666769167155_3305760623494914272_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=8a5cs9lYKioQ7kNvwGt8Ue9&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfIKwJNgyw5bNAUGr6ce6mCA9qH_hj13fAuLrGdBUN5GYg&oe=6826D238&_nc_sid=0985b0,0.0,0.0
316778492,thaismunizz,"=""18022372484439556""",@taislimam_maria muito kkkkk tbm achei,"25/02/2025, 14:43:51",https://www.instagram.com/thaismunizz,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/481028087_1819619185453584_937661195339644412_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=1cfTs09M6L4Q7kNvwGMQUCu&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfK5WD_rR5vGKTsD7bwCkI-G73vkeEXbjMgIuC9h5BiPhQ&oe=6826AA04&_nc_sid=0985b0,0.0,0.0
52658869660,douglas.carlos.39142072,"=""18072728581749042""",Kkkkk,"25/02/2025, 18:42:32",https://www.instagram.com/douglas.carlos.39142072,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/456706828_1019055276680679_2221063400073145347_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=DP42nUXlHFcQ7kNvwGJt4-_&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfI6OzPnyQGv_FtP_zK9Xo7JwyHqLDDs3XkXtHmvodO0PQ&oe=6826D85D&_nc_sid=0985b0,0.0,0.0
48763633582,joazim__7,"=""18070455463831261""","vou proteger de me msm, quando tô bebendo acho q sou rico","25/02/2025, 18:54:00",https://www.instagram.com/joazim__7,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/476656994_1407711840208261_5260825558768873439_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=rb17kVY1DyoQ7kNvwGqMCDE&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfKDvA6gMMlJKK5Qz2SDT8DrLXl7-UBiNyyDispBreKMBg&oe=6826D875&_nc_sid=0985b0,0.0,0.0
3134708375,demairmoraes,"=""18056361434026789""",@gabriel.20c Achei q fosse kakakakk Vai ver foi a intenção,"25/02/2025, 19:28:09",https://www.instagram.com/demairmoraes,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/335982386_738870164576092_4908384489662827756_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=NMnpNyMQfZ4Q7kNvwHbNGl8&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfI-uPwOp_lr68Xp3wjudt0Qg3SfnfBwtTx-5gWbkDCRnA&oe=6826D316&_nc_sid=0985b0,0.0,0.0
46122618207,kaiquemano_,"=""17864664849264896""",Eu jurei que era propaganda de camisinha,"25/02/2025, 20:02:49",https://www.instagram.com/kaiquemano_,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/495703660_18039973778538208_1309887658394564852_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=a7B3HcRDm7gQ7kNvwHxllfa&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfJB1M4zHf-aPKJBA8GyLPE6w07t8HxyBtYyEXJXgmKz5g&oe=6826C432&_nc_sid=0985b0,-0.1,0.1
61127210658,ricke_cawe,"=""18050145842470967""",Foi dois kkkk,"25/02/2025, 20:26:50",https://www.instagram.com/ricke_cawe,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/489914019_1031465285547502_1690592719106445972_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=Var6SB5vfT8Q7kNvwFdlu_O&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfLmiBxzlDF_4FhWukgvsieUJPaKAlDlhUebL-Z_HC1Gow&oe=6826DB3C&_nc_sid=0985b0,0.0,0.0
39355056,danifeliz,"=""18156156298346891""",Boa!!,"25/02/2025, 21:43:42",https://www.instagram.com/danifeliz,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/497368711_18498644296059057_4878452400613729103_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=BagCNZvyD8oQ7kNvwGzGbiY&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfK4qt0NUaZyCuN0vlBiv1ORfez5gCrezg_upBqFKEWgNQ&oe=6826A78B&_nc_sid=0985b0,0.0,0.0
18082972540,kerody017,"=""18057921257508065""","Eu depois do 6 corpão, me perguntando pq diabos não está dando pra fzr o Pix pro ambulante","25/02/2025, 23:15:18",https://www.instagram.com/kerody017,https://instagram.fxap3-1.fna.fbcdn.net/v/t51.2885-19/491463547_693758626717059_4064503578928640119_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fxap3-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QFKe5bKh8wwKfrig7AGSgU7IsWrT3SJMVqB_LLGr6eQ7z8AD7Lz7MupQDiHzQNM9tLTOzOGXsiPC90jPyA85N96&_nc_ohc=sDjoKEp8OUQQ7kNvwF3lP3y&_nc_gid=ae1Zdl33hnunHL8Z965qOQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfLhUhh7WYxODGPkLl-wZFlbmhx0dh5b_kciTP5XV1iVkQ&oe=6826C2EC&_nc_sid=0985b0,0.0,0.0
